datetime;hour;min;hourmin;count0;count2;perc0;perc2;dec;lbl
201306181834;18;34;1834;1;0;1;0;2;0
201306181832;18;32;1832;1;0;1;0;2;0
201307231404;14;04;1404;1;0;1;0;2;0
201306211822;18;22;1822;2;0;1;0;2;0
201308061925;19;25;1925;1;0;1;0;2;0
201308211616;16;16;1616;1;0;1;0;2;0
201308061927;19;27;1927;1;0;1;0;2;0
201308011459;14;59;1459;1;0;1;0;2;0
201306281927;19;27;1927;1;0;1;0;2;0
201306281926;19;26;1926;1;0;1;0;2;0
201306261607;16;07;1607;1;0;1;0;2;0
201307301811;18;11;1811;1;0;1;0;2;0
201307101729;17;29;1729;2;0;1;0;2;0
201306171625;16;25;1625;1;0;1;0;2;0
201308161745;17;45;1745;1;0;1;0;2;0
201306071859;18;59;1859;1;0;1;0;2;0
201308301642;16;42;1642;1;0;1;0;2;0
201307181859;18;59;1859;0;1;0;1;2;0
201306041419;14;19;1419;1;0;1;0;2;0
201308211609;16;09;1609;1;0;1;0;2;0
201307181854;18;54;1854;1;0;1;0;2;0
201306261600;16;00;1600;1;0;1;0;2;0
201306211830;18;30;1830;1;0;1;0;2;0
201308211604;16;04;1604;1;0;1;0;2;0
201308061936;19;36;1936;0;1;0;1;2;0
201306131852;18;52;1852;1;0;1;0;2;0
201307241918;19;18;1918;1;0;1;0;2;0
201307231420;14;20;1420;1;0;1;0;2;0
201306281508;15;08;1508;1;0;1;0;2;0
201308021836;18;36;1836;1;0;1;0;2;0
201308061740;17;40;1740;1;0;1;0;2;0
201307121642;16;42;1642;1;0;1;0;2;0
201306051904;19;04;1904;0;1;0;1;2;0
201308071802;18;02;1802;1;0;1;0;2;0
201306111330;13;30;1330;31;5;0.86;0.14;0;0
201306131858;18;58;1858;1;0;1;0;2;0
201308071805;18;05;1805;1;0;1;0;2;0
201308271759;17;59;1759;1;0;1;0;2;0
201307171407;14;07;1407;1;0;1;0;2;0
201307101905;19;05;1905;1;0;1;0;2;0
201306051716;17;16;1716;1;0;1;0;2;0
201306051503;15;03;1503;1;0;1;0;2;0
201306141536;15;36;1536;1;0;1;0;2;0
201307161712;17;12;1712;1;0;1;0;2;0
201308071811;18;11;1811;0;1;0;1;2;0
201306211357;13;57;1357;1;0;1;0;2;0
201308081404;14;04;1404;0;1;0;1;2;0
201306041819;18;19;1819;1;0;1;0;2;0
201307021759;17;59;1759;0;1;0;1;2;0
201307021722;17;22;1722;1;0;1;0;2;0
201308091750;17;50;1750;1;0;1;0;2;0
201308131338;13;38;1338;1;0;1;0;2;0
201306051538;15;38;1538;1;0;1;0;2;0
201306051330;13;30;1330;15;5;0.75;0.25;0;0
201306111555;15;55;1555;0;1;0;1;2;0
201307161749;17;49;1749;1;0;1;0;2;0
201307111402;14;02;1402;1;0;1;0;2;0
201306171451;14;51;1451;1;0;1;0;2;0
201308131330;13;30;1330;13;0;1;0;0;0
201307021732;17;32;1732;1;0;1;0;2;0
201307181812;18;12;1812;1;0;1;0;2;0
201308211447;14;47;1447;1;0;1;0;2;0
201306251923;19;23;1923;2;0;1;0;2;0
201308271734;17;34;1734;1;0;1;0;2;0
201308051553;15;53;1553;1;0;1;0;2;0
201306031755;17;55;1755;1;0;1;0;2;0
201307231453;14;53;1453;1;0;1;0;2;0
201306031750;17;50;1750;0;1;0;1;2;0
201307181620;16;20;1620;0;1;0;1;2;0
201307181814;18;14;1814;1;0;1;0;2;0
201307151556;15;56;1556;1;0;1;0;2;0
201306211330;13;30;1330;17;2;0.89;0.11;0;0
201306251920;19;20;1920;2;0;1;0;2;0
201307221639;16;39;1639;0;1;0;1;2;0
201308271702;17;02;1702;1;0;1;0;2;0
201307121603;16;03;1603;1;0;1;0;2;0
201308281401;14;01;1401;1;0;1;0;2;0
201306171436;14;36;1436;1;0;1;0;2;0
201308271504;15;04;1504;1;0;1;0;2;0
201308201733;17;33;1733;1;0;1;0;2;0
201308201330;13;30;1330;8;0;1;0;0;0
201309051330;13;30;1330;7;0;1;0;2;0
201306171433;14;33;1433;1;0;1;0;2;0
201306101602;16;02;1602;1;0;1;0;2;0
201307121814;18;14;1814;0;1;0;1;2;0
201308091728;17;28;1728;1;0;1;0;2;0
201308091937;19;37;1937;1;0;1;0;2;0
201308271516;15;16;1516;1;0;1;0;2;0
201307021715;17;15;1715;1;0;1;0;2;0
201309051526;15;26;1526;2;0;1;0;2;0
201306251703;17;03;1703;0;1;0;1;2;0
201308141804;18;04;1804;1;0;1;0;2;0
201307161754;17;54;1754;1;0;1;0;2;0
201309051529;15;29;1529;2;0;1;0;2;0
201307121810;18;10;1810;1;0;1;0;2;0
